@relation train_new-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement_predicted

@attribute protocol_type {tcp,udp,icmp}
@attribute service {ftp_data,other,private,http,remote_job,name,netbios_ns,eco_i,mtp,telnet,finger,domain_u,supdup,uucp_path,Z39_50,smtp,csnet_ns,uucp,netbios_dgm,urp_i,auth,domain,ftp,bgp,ldap,ecr_i,gopher,vmnet,systat,http_443,efs,whois,imap4,iso_tsap,echo,klogin,link,sunrpc,login,kshell,sql_net,time,hostnames,exec,ntp_u,discard,nntp,courier,ctf,ssh,daytime,shell,netstat,pop_3,nnsp,IRC,pop_2,printer,tim_i,pm_dump,red_i,netbios_ssn,rje,X11,urh_i,http_8001,aol,http_2784,tftp_u,harvest}
@attribute flag {SF,S0,REJ,RSTR,SH,RSTO,S1,RSTOS0,S3,S2,OTH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute wrong_fragment numeric
@attribute root_shell numeric
@attribute count numeric
@attribute diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute 'prediction margin' numeric
@attribute 'predicted label' {normal,neptune,warezclient,ipsweep,portsweep,teardrop,nmap,satan,smurf,pod,back,guess_passwd,ftp_write,multihop,rootkit,buffer_overflow,imap,warezmaster,phf,land,loadmodule,spy,perl}
@attribute label {normal,neptune,warezclient,ipsweep,portsweep,teardrop,nmap,satan,smurf,pod,back,guess_passwd,ftp_write,multihop,rootkit,buffer_overflow,imap,warezmaster,phf,land,loadmodule,spy,perl}

@data
tcp,telnet,SF,207,6481,0,0,0,1,0,0,1,normal,?
tcp,telnet,S0,0,0,0,0,0,105,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,276,0.07,0,-1,neptune,?
tcp,ftp,SF,937,2720,0,0,0,1,0,0.03,1,normal,?
tcp,ftp_data,SF,884,0,0,0,0,1,0,0.37,1,normal,?
tcp,http,SF,205,810,0,0,0,33,0,0,1,normal,?
tcp,smtp,SF,1313,332,0,0,0,2,1,0.01,1,normal,?
tcp,hostnames,S0,0,0,0,0,0,293,0.06,0,-1,neptune,?
udp,domain_u,SF,44,126,0,0,0,44,0,0,1,normal,?
tcp,smtp,SF,862,332,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,228,2090,0,0,0,5,0,0.01,1,normal,?
udp,domain_u,SF,43,127,0,0,0,60,0,0,1,normal,?
tcp,pop_3,SF,38,130,0,0,0,1,0,0.01,1,normal,?
tcp,kshell,SH,0,0,0,0,0,1,0,1,-0.971698,nmap,?
tcp,ldap,S0,0,0,0,0,0,141,0.06,0,-1,neptune,?
tcp,http,SF,228,547,0,0,0,20,0,0.05,1,normal,?
tcp,private,S0,0,0,0,0,0,135,0.06,0,-1,neptune,?
tcp,http,SF,363,519,0,0,0,5,0,0,1,normal,?
tcp,http,SF,234,907,0,0,0,22,0,0,1,normal,?
udp,private,SF,105,147,0,0,0,1,0,0.02,1,normal,?
tcp,http,SF,237,1484,0,0,0,13,0,0,1,normal,?
tcp,http,SF,332,25078,0,0,0,2,0,0.03,1,normal,?
udp,domain_u,SF,46,143,0,0,0,155,0,0,1,normal,?
udp,domain_u,SF,45,81,0,0,0,305,0,0,1,normal,?
tcp,smtp,SF,2483,329,0,0,0,1,0,0,1,normal,?
tcp,finger,S0,0,0,1,0,0,1,0,1,-0.375,land,?
udp,domain_u,SF,43,133,0,0,0,42,0,0,1,normal,?
udp,domain_u,SF,46,142,0,0,0,95,0,0,1,normal,?
tcp,telnet,SF,835,1639484,0,0,0,1,0,0.02,1,normal,?
tcp,smtp,SF,2415,359,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,265,261,0,0,0,1,0,0,1,normal,?
udp,other,SF,146,105,0,0,0,4,0.5,1,1,normal,?
tcp,http,SF,259,14271,0,0,0,1,0,1,1,normal,?
tcp,http,SF,298,1630,0,0,0,16,0,0.01,1,normal,?
tcp,whois,S0,0,0,0,0,0,270,0.05,0,-1,neptune,?
tcp,smtp,SF,693,363,0,0,0,1,0,0.01,1,normal,?
udp,domain_u,SF,44,129,0,0,0,102,0,0,1,normal,?
icmp,eco_i,SF,18,0,0,0,0,1,0,1,-1,ipsweep,?
tcp,http,SF,222,1172,0,0,0,7,0,0.14,1,normal,?
tcp,bgp,S0,0,0,0,0,0,234,0.06,0,-1,neptune,?
tcp,pop_2,S0,0,0,0,0,0,267,0.06,0,-1,neptune,?
udp,private,SF,28,0,0,3,0,90,0,0.22,-1,teardrop,?
udp,other,SF,147,105,0,0,0,1,0,0.98,1,normal,?
tcp,http,S0,0,0,0,0,0,15,0.33,0,-1,neptune,?
tcp,http,SF,221,1259,0,0,0,5,0,0.2,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,268,819,0,0,0,5,0,0.01,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,telnet,S0,0,0,0,0,0,10,0.4,0,-1,neptune,?
tcp,http,SF,240,360,0,0,0,5,0,0.12,1,normal,?
tcp,finger,S0,0,0,0,0,0,149,0.06,0,-1,neptune,?
tcp,http,REJ,0,0,0,0,0,2,0,0,1,normal,?
tcp,discard,S0,0,0,0,0,0,264,0.06,0,-1,neptune,?
icmp,ecr_i,SF,1032,0,0,0,0,108,0,0.42,-1,smurf,?
tcp,other,REJ,0,0,0,0,0,408,1,0,-1,satan,?
tcp,http,SF,331,2526,0,0,0,11,0,0,1,normal,?
tcp,uucp,S0,0,0,0,0,0,89,0.06,0,-1,neptune,?
udp,private,SF,105,146,0,0,0,1,0,0.01,1,normal,?
tcp,Z39_50,S0,0,0,0,0,0,276,0.05,0,-1,neptune,?
tcp,smtp,SF,1114,331,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,233,1553,0,0,0,1,0,1,1,normal,?
tcp,smtp,SF,1317,370,0,0,0,1,0,0.01,1,normal,?
tcp,bgp,S0,0,0,0,0,0,118,0.06,0,-1,neptune,?
tcp,http,SF,294,699,0,0,0,6,0,0.06,1,normal,?
tcp,smtp,SF,1613,326,0,0,0,1,0,0.01,1,normal,?
tcp,smtp,SF,1298,325,0,0,0,1,0,0.02,1,normal,?
tcp,http,SF,201,1800,0,0,0,20,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,10,0.4,0,-1,neptune,?
tcp,http,SF,331,1718,0,0,0,4,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,235,0.06,0,-1,neptune,?
tcp,http,SF,200,2658,0,0,0,37,0,0,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.24,-1,smurf,?
tcp,http,SF,293,7643,0,0,0,3,0,0.01,1,normal,?
tcp,finger,SF,6,126,0,0,0,1,0,0,1,normal,?
udp,other,SF,146,105,0,0,0,2,1,0.84,1,normal,?
tcp,ftp_data,SF,2194619,0,0,0,0,2,0,0.67,1,normal,?
tcp,http,SF,329,302,0,0,0,12,0,0,1,normal,?
tcp,uucp,S0,0,0,0,0,0,111,0.06,0,-1,neptune,?
tcp,echo,S0,0,0,0,0,0,234,0.07,0,-1,neptune,?
tcp,smtp,S0,0,0,0,0,0,219,0.06,0,-1,neptune,?
tcp,name,S0,0,0,0,0,0,241,0.07,0,-1,neptune,?
tcp,http,SF,300,329,0,0,0,9,0,0.11,1,normal,?
tcp,http,SF,206,1119,0,0,0,18,0,0.03,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,1,1,normal,?
tcp,uucp_path,S0,0,0,0,0,0,300,0.06,0,-1,neptune,?
tcp,http,SF,164,19085,0,0,0,1,0,0,1,normal,?
tcp,link,REJ,0,0,0,0,0,285,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,132,0.05,0,-1,neptune,?
tcp,http,SF,226,1933,0,0,0,3,0,0.01,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.24,-1,smurf,?
tcp,private,S0,0,0,0,0,0,113,0.06,0,-1,neptune,?
icmp,ecr_i,SF,1480,0,0,1,0,2,0,1,-1,pod,?
tcp,mtp,REJ,0,0,0,0,0,300,0.06,0,-1,neptune,?
tcp,http,SF,224,12381,0,0,0,6,0,0.02,1,normal,?
tcp,ftp_data,REJ,0,0,0,0,0,118,0.07,0,-1,neptune,?
udp,other,SF,147,105,0,0,0,1,0,0.96,1,normal,?
tcp,http,SF,285,496,0,0,0,4,0,0.02,1,normal,?
tcp,finger,S0,0,0,0,0,0,49,0.1,0.01,-1,neptune,?
tcp,http,SF,221,511,0,0,0,19,0,0,1,normal,?
udp,domain_u,SF,46,46,0,0,0,4,0.5,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,106,0.05,0,-1,neptune,?
tcp,private,RSTR,0,0,0,0,0,1,0,0.59,-1,portsweep,?
tcp,http,SF,466,7303,0,0,0,5,0,0.01,1,normal,?
tcp,private,RSTR,0,0,0,0,0,1,0,0.61,-1,portsweep,?
tcp,http,S1,209,21900,0,0,0,3,0,0.33,1,normal,?
tcp,smtp,SF,1253,327,0,0,0,1,0,0.01,1,normal,?
tcp,smtp,SF,858,332,0,0,0,1,0,0.01,1,normal,?
udp,private,SF,105,0,0,0,0,2,0,0.01,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.01,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,private,S0,0,0,0,0,0,234,0.06,0,-1,neptune,?
tcp,netstat,S0,0,0,0,0,0,200,0.06,0,-1,neptune,?
tcp,name,REJ,0,0,0,0,0,236,0.07,0,-1,neptune,?
udp,domain_u,SF,46,46,0,0,0,10,0,0.01,1,normal,?
tcp,ftp_data,SF,2890,0,0,0,0,10,0,0.22,1,normal,?
tcp,telnet,S0,0,0,0,0,0,17,0.12,0,-1,neptune,?
tcp,netstat,S0,0,0,0,0,0,212,0.06,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,288,958,0,0,0,3,0,0.33,1,normal,?
tcp,ftp_data,SF,637,0,0,0,0,16,0,0.24,1,normal,?
tcp,ftp_data,SF,12,0,0,0,0,1,0,0.27,1,normal,?
tcp,telnet,S0,0,0,0,0,0,55,0.07,0.02,-1,neptune,?
udp,other,SF,516,4,0,0,0,167,0,1,1,normal,?
tcp,http,SF,338,2815,0,0,0,8,0,0,1,normal,?
udp,domain_u,SF,45,76,0,0,0,219,0.01,0,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,1,1,normal,?
tcp,http,SF,303,2239,0,0,0,6,0,0,1,normal,?
tcp,http,SF,244,290,0,0,0,6,0,0,1,normal,?
udp,domain_u,SF,44,132,0,0,0,68,0,0,1,normal,?
tcp,http,SF,314,1415,0,0,0,6,0,0.01,1,normal,?
tcp,finger,S0,0,0,0,0,0,194,0.07,0,-1,neptune,?
tcp,http,SF,304,167,0,0,0,5,0,0.2,1,normal,?
tcp,http,SF,245,677,0,0,0,3,0,0,1,normal,?
tcp,other,REJ,0,0,0,0,0,452,1,0,-1,satan,?
udp,private,SF,1,0,0,0,0,28,0.07,1,-1,satan,?
tcp,http,SF,54540,8314,0,0,0,5,0,0,-1,back,?
tcp,private,S0,0,0,0,0,0,270,0.06,0,-1,neptune,?
tcp,http,SF,355,2005,0,0,0,21,0,0.01,1,normal,?
tcp,http,SF,235,35701,0,0,0,1,0,1,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.15,-1,smurf,?
tcp,http,SF,399,5454,0,0,0,22,0,0.01,1,normal,?
tcp,bgp,S0,0,0,0,0,0,268,0.06,0,-1,neptune,?
tcp,uucp_path,S0,0,0,0,0,0,265,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,246,0.06,0,-1,neptune,?
udp,domain_u,SF,45,45,0,0,0,111,0,0.01,1,normal,?
tcp,http,SF,244,238,0,0,0,1,0,0.5,1,normal,?
tcp,http,SF,172,30881,0,0,0,15,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,127,0.06,0,-1,neptune,?
tcp,http,SF,182,11960,0,0,0,1,0,0,1,normal,?
udp,domain_u,SF,45,148,0,0,0,68,0,0,1,normal,?
tcp,http,SF,219,987,0,0,0,16,0,0,1,normal,?
tcp,ftp,S0,0,0,0,0,0,237,0.07,0,-1,neptune,?
tcp,private,RSTO,0,0,0,0,0,106,0.08,0,-1,neptune,?
tcp,ftp_data,SF,209,0,0,0,0,1,0,0.8,1,normal,?
udp,domain_u,SF,33,0,0,0,0,1,0,0.21,1,normal,?
udp,domain_u,SF,43,128,0,0,0,78,0,0,1,normal,?
tcp,http,SF,235,9284,0,0,0,19,0,0.01,1,normal,?
tcp,http,SF,288,5682,0,0,0,9,0,0.01,1,normal,?
tcp,ctf,S0,0,0,0,0,0,114,0.07,0.01,-1,neptune,?
tcp,ftp_data,SF,501760,0,0,0,0,2,0,0.51,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.58,-1,smurf,?
tcp,netstat,REJ,0,0,0,0,0,258,0.07,0,-1,neptune,?
tcp,smtp,SF,1542,335,0,0,0,1,0,0.01,1,normal,?
tcp,smtp,SF,724,328,0,0,0,1,0,0.01,1,normal,?
tcp,other,SF,3468,0,0,0,0,19,0.16,0.41,1,normal,?
tcp,telnet,S0,0,0,0,0,0,113,0.07,0,-1,neptune,?
udp,domain_u,SF,45,135,0,0,0,67,0,0,1,normal,?
udp,domain_u,SF,45,137,0,0,0,278,0.01,0,1,normal,?
tcp,private,S0,0,0,0,0,0,125,0.06,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,34,0.12,0.01,-1,neptune,?
tcp,http,SF,289,262,0,0,0,10,0,0.03,1,normal,?
tcp,http,SF,221,917,0,0,0,1,0,1,1,normal,?
tcp,smtp,SF,11683,1393,0,0,0,1,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,132,0.07,0.01,-1,neptune,?
tcp,other,SF,59,0,0,0,0,10,0.4,0.21,1,normal,?
tcp,smtp,SF,1157,333,0,0,0,1,0,0.01,1,normal,?
icmp,urp_i,SF,78,0,0,0,0,24,0.08,0.05,1,normal,?
tcp,private,S0,0,0,0,0,0,195,0.05,0,-1,neptune,?
tcp,ftp_data,RSTR,0,0,0,0,0,2,0,0.01,-1,portsweep,?
tcp,http_443,REJ,0,0,0,0,0,123,0.07,0,-1,neptune,?
tcp,finger,S0,0,0,0,0,0,245,0.07,0,-1,neptune,?
icmp,ecr_i,SF,1032,0,0,0,0,510,0,0.09,-1,smurf,?
tcp,private,S0,0,0,0,0,0,190,0.06,0,-1,neptune,?
tcp,ftp_data,S0,0,0,0,0,0,29,0.14,0.01,-1,neptune,?
tcp,link,S0,0,0,0,0,0,301,0.06,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,108,0.06,0,-1,neptune,?
tcp,smtp,SF,985,390,0,0,0,1,0,0,1,normal,?
tcp,http,SF,224,267,0,0,0,6,0,0,1,normal,?
udp,private,SF,105,145,0,0,0,2,0,0.01,1,normal,?
tcp,http,SF,227,3898,0,0,0,4,0,0.03,1,normal,?
tcp,ftp_data,S0,0,0,0,0,0,8,0.25,0,-1,neptune,?
tcp,http,SF,246,1165,0,0,0,7,0,0,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.01,1,normal,?
icmp,eco_i,SF,18,0,0,0,0,1,0,1,-1,ipsweep,?
tcp,http,REJ,0,0,0,0,0,1,0,0,1,normal,?
tcp,vmnet,S0,0,0,0,0,0,238,0.05,0,-1,neptune,?
tcp,efs,S0,0,0,0,0,0,128,0.05,0,-1,neptune,?
tcp,smtp,SF,1208,335,0,0,0,1,0,0.01,1,normal,?
tcp,bgp,REJ,0,0,0,0,0,283,0.06,0,-1,neptune,?
udp,domain_u,SF,43,131,0,0,0,288,0.01,0,1,normal,?
tcp,daytime,S0,0,0,0,0,0,277,0.05,0,-1,neptune,?
tcp,http,REJ,0,0,0,0,0,1,0,0.11,1,normal,?
udp,domain_u,SF,43,76,0,0,0,126,0,0.01,1,normal,?
udp,other,SF,146,105,0,0,0,4,0.5,0.96,1,normal,?
tcp,http,SF,219,6303,0,0,0,28,0,0,1,normal,?
tcp,http,SF,290,259,0,0,0,38,0,0,1,normal,?
tcp,daytime,RSTO,0,0,0,0,0,221,0.07,0,-1,neptune,?
tcp,bgp,S0,0,0,0,0,0,232,0.06,0,-1,neptune,?
tcp,http,SF,282,1824,0,0,0,1,0,0.33,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.02,0.959799,normal,?
tcp,nnsp,S0,0,0,0,0,0,105,0.06,0,-1,neptune,?
tcp,klogin,S0,0,0,0,0,0,102,0.06,0,-1,neptune,?
tcp,ftp_data,SF,201,0,0,0,0,14,0,0.44,1,normal,?
tcp,smtp,SF,1327,362,0,0,0,1,0,0.01,1,normal,?
tcp,finger,S0,0,0,0,0,0,69,0.06,0.01,-1,neptune,?
udp,private,SF,1,0,0,0,0,41,0.1,0.76,-1,satan,?
tcp,private,S0,0,0,0,0,0,80,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,295,0.06,0,-1,neptune,?
tcp,ftp_data,SF,10389,0,0,0,0,9,0,0.27,1,normal,?
tcp,ftp_data,SF,2191,0,0,0,0,15,0,0.38,1,normal,?
icmp,ecr_i,SF,1480,0,0,1,0,2,0,1,-1,pod,?
udp,domain_u,SF,44,128,0,0,0,62,0,0.88,1,normal,?
tcp,http,SF,231,887,0,0,0,7,0,0,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,private,S0,0,0,0,0,0,122,0.06,0.01,-1,neptune,?
tcp,http,SF,230,1606,0,0,0,53,0,0,1,normal,?
tcp,ctf,S0,0,0,0,0,0,107,0.07,0.01,-1,neptune,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.53,-1,smurf,?
tcp,http,SF,327,788,0,0,0,10,0,0,1,normal,?
tcp,ssh,S0,0,0,0,0,0,18,0.17,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,227,0.06,0,-1,neptune,?
tcp,systat,S0,0,0,0,0,0,230,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,297,0.06,0,-1,neptune,?
tcp,other,REJ,0,0,0,0,0,435,1,0,-1,satan,?
tcp,http,SF,260,698,0,0,0,4,0,0.05,1,normal,?
tcp,smtp,SF,1901,333,0,0,0,1,0,0.02,1,normal,?
tcp,systat,REJ,0,0,0,0,0,250,0.06,0,-1,neptune,?
tcp,gopher,REJ,0,0,0,0,0,228,0.07,0,-1,neptune,?
tcp,ftp_data,SF,16787,0,0,0,0,10,0,0.08,1,normal,?
tcp,telnet,S0,0,0,0,0,0,10,0.5,0.01,-1,neptune,?
tcp,smtp,SF,920,338,0,0,0,1,0,0.02,1,normal,?
tcp,Z39_50,S0,0,0,0,0,0,271,0.05,0,-1,neptune,?
tcp,ftp_data,SF,748,0,0,0,0,1,0,0.42,1,normal,?
tcp,whois,S0,0,0,0,0,0,211,0.06,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,private,S0,0,0,0,0,0,217,0.06,0,-1,neptune,?
tcp,finger,SF,6,134,0,0,0,1,0,0.01,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.5,1,normal,?
tcp,http,SF,293,1474,0,0,0,9,0,0.11,1,normal,?
udp,domain_u,SF,46,71,0,0,0,152,0.01,0.01,1,normal,?
tcp,ftp_data,S0,0,0,0,0,0,80,0.05,0,-1,neptune,?
tcp,sql_net,S0,0,0,0,0,0,21,0.19,0,-1,neptune,?
tcp,http,SF,214,6008,0,0,0,3,0,0.01,1,normal,?
tcp,telnet,S0,0,0,0,0,0,51,0.08,0.01,-1,neptune,?
tcp,http,SF,204,255,0,0,0,12,0,0.03,1,normal,?
tcp,http,SF,245,1493,0,0,0,3,0,0.01,1,normal,?
tcp,ftp_data,SF,383,0,0,0,0,2,1,0.21,1,normal,?
tcp,http,SF,325,753,0,0,0,16,0,0,1,normal,?
tcp,smtp,SF,1259,333,0,0,0,2,1,0.01,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,time,S0,0,0,0,0,0,261,0.07,0,-1,neptune,?
tcp,ftp,SF,1245,2451,0,0,0,1,0,0,-1,warezclient,?
tcp,finger,S0,0,0,0,0,0,28,0.18,0,-1,neptune,?
tcp,http,SF,314,2387,0,0,0,15,0,0.01,1,normal,?
tcp,http,SF,218,1680,0,0,0,5,0,0.02,1,normal,?
udp,private,SF,105,146,0,0,0,4,0.5,0,1,normal,?
udp,domain_u,SF,45,81,0,0,0,182,0.01,0.01,1,normal,?
tcp,http,SF,213,457,0,0,0,7,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,102,0.07,0.01,-1,neptune,?
tcp,http,S0,0,0,0,0,0,1,0,1,1,normal,?
tcp,telnet,S0,0,0,0,0,0,1,0,0,-0.5,neptune,?
tcp,http,SF,236,1425,0,0,0,1,0,0.02,1,normal,?
tcp,http,SF,202,274,0,0,0,24,0,0,1,normal,?
tcp,telnet,S0,0,0,0,0,0,5,0,0.01,-1,neptune,?
tcp,http,SF,213,4555,0,0,0,11,0,0,1,normal,?
tcp,ftp_data,SF,19,0,0,0,0,1,0,0.37,1,normal,?
tcp,ftp_data,S0,0,0,0,0,0,33,0.12,0.01,-1,neptune,?
tcp,http,SF,215,3139,0,0,0,8,0,0.04,1,normal,?
tcp,pop_3,S0,0,0,0,0,0,263,0.05,0,-1,neptune,?
tcp,http,REJ,0,0,0,0,0,1,0,0.09,1,normal,?
udp,domain_u,SF,43,136,0,0,0,80,0,0.01,1,normal,?
tcp,telnet,S0,0,0,0,0,0,52,0.08,0.01,-1,neptune,?
tcp,private,S0,0,0,0,0,0,140,0.06,0,-1,neptune,?
tcp,http,SF,310,3222,0,0,0,4,0,0,1,normal,?
tcp,daytime,RSTO,0,0,0,0,0,281,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,101,0.07,0,-1,neptune,?
tcp,http,SF,204,5226,0,0,0,11,0,0.01,1,normal,?
tcp,smtp,SF,880,281,0,0,0,2,1,0,1,normal,?
tcp,http,SF,347,307,0,0,0,37,0,0,1,normal,?
tcp,http,SF,281,4770,0,0,0,13,0,0.08,1,normal,?
tcp,http,SF,315,420,0,0,0,12,0,0,1,normal,?
tcp,domain,S0,0,0,0,0,0,258,0.07,0,-1,neptune,?
tcp,smtp,SF,1247,327,0,0,0,1,0,0.03,1,normal,?
udp,domain_u,SF,45,82,0,0,0,203,0.01,0,1,normal,?
tcp,private,S0,0,0,0,0,0,144,0.05,0,-1,neptune,?
tcp,telnet,SF,667,11414,0,0,0,1,0,0,1,normal,?
tcp,http,SF,302,258,0,0,0,1,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,300,0.06,0,-1,neptune,?
tcp,http,SF,295,1158,0,0,0,9,0,0.01,1,normal,?
tcp,nntp,S0,0,0,0,0,0,105,0.08,0,-1,neptune,?
tcp,discard,S0,0,0,0,0,0,220,0.06,0,-1,neptune,?
tcp,http,SF,219,482,0,0,0,17,0,0,1,normal,?
tcp,ftp_data,SF,383,0,0,0,0,2,0,0.34,1,normal,?
tcp,http,SF,148,10289,0,0,0,1,0,1,1,normal,?
tcp,ftp_data,SF,276,0,0,0,0,2,0,0.31,1,normal,?
tcp,pop_3,SF,136,17122,0,0,0,1,0,0.03,1,normal,?
tcp,private,S0,0,0,0,0,0,136,0.06,0,-1,neptune,?
udp,domain_u,SF,46,162,0,0,0,163,0,0,1,normal,?
icmp,eco_i,SF,30,0,0,0,0,2,1,0.13,1,normal,?
udp,domain_u,SF,45,78,0,0,0,171,0,0,1,normal,?
tcp,http,SF,240,25683,0,0,0,3,0,0,1,normal,?
udp,domain_u,SF,42,134,0,0,0,81,0,0,1,normal,?
tcp,http,SF,326,608,0,0,0,6,0,0,1,normal,?
tcp,gopher,S0,0,0,0,0,0,301,0.05,0,-1,neptune,?
udp,other,SF,147,105,0,0,0,1,0,0.99,1,normal,?
tcp,efs,S0,0,0,0,0,0,119,0.06,0,-1,neptune,?
tcp,http,S1,349,16060,0,0,0,3,0,0.01,1,normal,?
udp,other,SF,147,105,0,0,0,5,0.6,1,1,normal,?
tcp,http,SF,54540,8314,0,0,0,5,0,0.02,-1,back,?
tcp,http,SF,217,13110,0,0,0,1,0,0.09,1,normal,?
tcp,http,SF,225,8159,0,0,0,13,0,0.02,1,normal,?
tcp,ftp,RSTO,0,0,0,0,0,300,0.06,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,telnet,S0,0,0,0,0,0,255,0.05,0,-1,neptune,?
tcp,http,SF,256,9066,0,0,0,1,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,170,0.06,0,-1,neptune,?
tcp,ctf,S0,0,0,0,0,0,204,0.07,0,-1,neptune,?
tcp,smtp,SF,693,333,0,0,0,1,0,0.01,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,smtp,SF,1114,368,0,0,0,1,0,0,1,normal,?
tcp,http,SF,233,1075,0,0,0,4,0,0,1,normal,?
tcp,http,SF,157,16617,0,0,0,1,0,0.04,1,normal,?
tcp,rje,S0,0,0,0,0,0,249,0.06,0,-1,neptune,?
tcp,netstat,S0,0,0,0,0,0,145,0.06,0,-1,neptune,?
tcp,http,SF,248,354,0,0,0,7,0,0.01,1,normal,?
tcp,smtp,SF,2044,397,0,0,0,1,0,0.01,1,normal,?
tcp,ftp_data,SF,192,0,0,0,0,2,0,0.18,1,normal,?
udp,domain_u,SF,46,78,0,0,0,128,0,0,1,normal,?
tcp,http_443,S0,0,0,0,0,0,145,0.06,0,-1,neptune,?
tcp,whois,REJ,0,0,0,0,0,1,0,0.04,-1,ipsweep,?
tcp,smtp,SF,2524,321,0,0,0,1,0,0.01,1,normal,?
udp,domain_u,SF,44,137,0,0,0,104,0.02,0,1,normal,?
tcp,netbios_dgm,S0,0,0,0,0,0,296,0.05,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,115,0.06,0,-1,neptune,?
tcp,smtp,SF,1110,369,0,0,0,1,0,0.03,1,normal,?
tcp,private,REJ,0,0,0,0,0,262,1,0,-1,satan,?
icmp,eco_i,SF,18,0,0,0,0,1,0,1,-1,ipsweep,?
udp,domain_u,SF,44,138,0,0,0,169,0.01,0.02,1,normal,?
tcp,http,SF,320,6032,0,0,0,12,0,0,1,normal,?
tcp,http,SF,253,1727,0,0,0,2,0,0,1,normal,?
tcp,http,SF,272,9757,0,0,0,1,0,0,1,normal,?
tcp,http,SF,350,4404,0,0,0,6,0,0.05,1,normal,?
tcp,auth,S0,0,0,0,0,0,115,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,188,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,42,0.1,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,5,0.4,0,-1,neptune,?
udp,domain_u,SF,45,73,0,0,0,283,0,0,1,normal,?
tcp,ftp,SF,1223,2451,0,0,0,1,0,0.01,-1,warezclient,?
udp,other,SF,146,105,0,0,0,1,0,0.74,1,normal,?
udp,domain_u,SF,43,130,0,0,0,101,0,0,1,normal,?
tcp,http,SF,54540,8314,0,0,0,6,0,0,-1,back,?
tcp,sql_net,REJ,0,0,0,0,0,68,0.07,0,-1,neptune,?
tcp,ftp_data,SF,1199,0,0,0,0,16,0,0.62,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.76,-1,smurf,?
tcp,finger,S0,0,0,0,0,0,283,0.05,0,-1,neptune,?
